dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDPD,A,2028,79759916711000,9,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDPD,A,2029,82685470266000,9,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDPD,A,2030,85703600802000,9,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDPD,A,2031,88779579346000,9,,3,,,B1GQ,,,,,,,,,V,,,,USD,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDPRPPPPC,A,2026,64645.14458,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDPRPPPPC,A,2027,65628.785567,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDPRPPPPC,A,2028,66656.753821,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDPRPPPPC,A,2029,67606.996546,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDPRPPPPC,A,2030,68517.535277,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDPRPPPPC,A,2031,69432.370452,0,,3,,,B1GQ,,,,,,,,,Q,,,,,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDP_D,A,2026,153.597498,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDP_D,A,2027,157.005721,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDP_D,A,2028,160.045534,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDP_D,A,2029,163.125434,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDP_D,A,2030,166.309355,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDP_D,A,2031,169.485496,0,,3,,,B1GQ,,,,,,,,PD,,,,,IX,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDP_RPCH,A,2026,1.777186,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,
dataflow,IMF.RES:WEO(9.0.0),R,G110,NGDP_RPCH,A,2027,1.700323,0,,3,,,B1GQ,,,,,,,,,Q,,,,PT,,,OL,
